worker_id,zone_id,week_start_date,zone_tier_code,tenure_days,vehicle_risk_factor,is_full_time,avg_active_hours_per_week,historical_weekly_income,weekly_total_rainfall_mm,weekly_max_temp_celsius,weekly_avg_aqi,zone_closure_days_count,is_monsoon,zone_disruption_risk_index,monsoon_loading,target_dynamic_weekly_premium
W_5fd6fc233c629496,ZONE_BLR_01,2026-07-20,1,86,1.0,0,23.7,2450.39,33.4,29.5,162.85714285714286,1,1,0.2806,1.056,47.33
W_5fd6fc233c629496,ZONE_BLR_01,2026-07-27,1,86,1.0,0,23.7,2450.39,28.8,29.7,169.42857142857142,0,1,0.1919,1.048,43.72
W_5fd6fc233c629496,ZONE_BLR_01,2026-08-03,1,86,1.0,0,23.7,2450.39,76.3,28.3,143.0,0,1,0.2789,1.127,50.45
W_5fd6fc233c629496,ZONE_BLR_01,2026-08-10,1,86,1.0,0,23.7,2450.39,19.9,30.7,129.0,0,1,0.1415,1.033,41.27
W_5fd6fc233c629496,ZONE_BLR_01,2026-08-17,1,86,1.0,0,23.7,2450.39,31.4,29.9,146.57142857142858,1,1,0.2639,1.052,46.54
W_5fd6fc233c629496,ZONE_BLR_01,2026-08-24,1,86,1.0,0,23.7,2450.39,35.7,28.8,167.14285714285714,0,1,0.2057,1.06,44.73
W_5fd6fc233c629496,ZONE_BLR_01,2026-08-31,1,86,1.0,0,23.7,2450.39,13.2,30.8,142.71428571428572,1,1,0.2201,1.022,43.64
W_5fd6fc233c629496,ZONE_BLR_01,2026-09-07,1,86,1.0,0,23.7,2450.39,8.5,31.0,128.28571428571428,0,1,0.1153,1.014,39.58
W_5fd6fc233c629496,ZONE_BLR_01,2026-09-14,1,86,1.0,0,23.7,2450.39,33.1,30.8,137.5,0,1,0.1776,1.055,43.48
W_7bf86a3e77822877,ZONE_DEL_01,2026-06-22,1,66,1.05,0,21.8,2385.64,4.0,41.9,188.25,0,1,0.1502,1.007,42.57
W_7bf86a3e77822877,ZONE_DEL_01,2026-06-29,1,66,1.05,0,21.8,2385.64,20.0,41.7,157.71428571428572,0,1,0.1633,1.033,44.16
W_7bf86a3e77822877,ZONE_DEL_01,2026-07-06,1,66,1.05,0,21.8,2385.64,122.9,36.7,156.0,2,1,0.5602,1.205,69.09
W_7bf86a3e77822877,ZONE_DEL_01,2026-07-13,1,66,1.05,0,21.8,2385.64,9.8,37.4,129.42857142857142,0,1,0.1191,1.016,41.78
W_7bf86a3e77822877,ZONE_DEL_01,2026-07-20,1,66,1.05,0,21.8,2385.64,74.3,33.7,132.71428571428572,0,1,0.2667,1.124,52.32
W_7bf86a3e77822877,ZONE_DEL_01,2026-07-27,1,66,1.05,0,21.8,2385.64,51.900000000000006,35.3,172.57142857142858,0,1,0.2462,1.086,49.74
W_7bf86a3e77822877,ZONE_DEL_01,2026-08-03,1,66,1.05,0,21.8,2385.64,132.8,33.8,126.57142857142856,1,1,0.4771,1.221,66.28
W_7bf86a3e77822877,ZONE_DEL_01,2026-08-10,1,66,1.05,0,21.8,2385.64,45.8,34.4,170.42857142857142,0,1,0.2309,1.076,48.67
W_7bf86a3e77822877,ZONE_DEL_01,2026-08-17,1,66,1.05,0,21.8,2385.64,34.3,33.6,140.0,1,1,0.2655,1.057,49.16
W_7bf86a3e77822877,ZONE_DEL_01,2026-08-24,1,66,1.05,0,21.8,2385.64,24.5,34.9,168.0,0,1,0.1811,1.041,45.19
W_7bf86a3e77822877,ZONE_DEL_01,2026-08-31,1,66,1.05,0,21.8,2385.64,76.6,34.4,145.57142857142858,0,1,0.2815,1.128,53.12
W_7bf86a3e77822877,ZONE_DEL_01,2026-09-07,1,66,1.05,0,21.8,2385.64,19.1,34.4,142.0,0,1,0.1495,1.032,43.6
W_7bf86a3e77822877,ZONE_DEL_01,2026-09-14,1,66,1.05,0,21.8,2385.64,7.6,35.0,149.0,0,1,0.1288,1.013,42.02
W_35c97ac5ec454310,ZONE_HYD_01,2026-06-22,1,307,1.05,1,53.3,5014.18,21.8,32.6,156.25,1,1,0.2496,1.036,47.58
W_35c97ac5ec454310,ZONE_HYD_01,2026-06-29,1,307,1.05,1,53.3,5014.18,35.9,29.8,132.14285714285714,0,1,0.1799,1.06,45.96
W_35c97ac5ec454310,ZONE_HYD_01,2026-07-06,1,307,1.05,1,53.3,5014.18,6.2,33.3,165.28571428571428,0,1,0.1379,1.01,42.24
W_35c97ac5ec454310,ZONE_HYD_01,2026-07-13,1,307,1.05,1,53.3,5014.18,26.8,33.9,155.14285714285714,1,1,0.26,1.045,48.39
W_35c97ac5ec454310,ZONE_HYD_01,2026-07-20,1,307,1.05,1,53.3,5014.18,38.8,30.0,132.85714285714286,0,1,0.1869,1.065,46.45
W_35c97ac5ec454310,ZONE_HYD_01,2026-07-27,1,307,1.05,1,53.3,5014.18,70.5,30.6,137.0,0,1,0.2614,1.118,51.83
W_35c97ac5ec454310,ZONE_HYD_01,2026-08-03,1,307,1.05,1,53.3,5014.18,20.5,30.6,136.28571428571428,0,1,0.1483,1.034,43.63
W_35c97ac5ec454310,ZONE_HYD_01,2026-08-10,1,307,1.05,1,53.3,5014.18,12.6,30.8,137.42857142857142,0,1,0.1314,1.021,42.45
W_35c97ac5ec454310,ZONE_HYD_01,2026-08-17,1,307,1.05,1,53.3,5014.18,18.2,31.5,148.85714285714286,1,1,0.2359,1.03,46.78
W_35c97ac5ec454310,ZONE_HYD_01,2026-08-24,1,307,1.05,1,53.3,5014.18,10.4,30.4,140.14285714285714,0,1,0.1285,1.017,42.18
W_35c97ac5ec454310,ZONE_HYD_01,2026-08-31,1,307,1.05,1,53.3,5014.18,8.8,32.0,159.14285714285714,0,1,0.1392,1.015,42.49
W_35c97ac5ec454310,ZONE_HYD_01,2026-09-07,1,307,1.05,1,53.3,5014.18,26.3,32.2,156.57142857142858,1,1,0.2599,1.044,48.34
W_35c97ac5ec454310,ZONE_HYD_01,2026-09-14,1,307,1.05,1,53.3,5014.18,12.7,33.4,147.5,0,1,0.1392,1.021,42.74
W_f8858ff3e5051c86,ZONE_MAA_01,2026-06-22,1,53,1.0,0,33.5,3703.2,33.7,37.6,159.25,0,1,0.1953,1.056,44.18
W_f8858ff3e5051c86,ZONE_MAA_01,2026-06-29,1,53,1.0,0,33.5,3703.2,11.8,38.4,123.0,0,1,0.1188,1.02,39.94
W_f8858ff3e5051c86,ZONE_MAA_01,2026-07-06,1,53,1.0,0,33.5,3703.2,9.3,39.2,163.28571428571428,1,1,0.2267,1.016,43.62
W_f8858ff3e5051c86,ZONE_MAA_01,2026-07-13,1,53,1.0,0,33.5,3703.2,11.3,38.7,141.57142857142858,0,1,0.1316,1.019,40.36
W_f8858ff3e5051c86,ZONE_MAA_01,2026-07-20,1,53,1.0,0,33.5,3703.2,35.6,36.4,131.57142857142858,0,1,0.1788,1.059,43.69
W_f8858ff3e5051c86,ZONE_MAA_01,2026-07-27,1,53,1.0,0,33.5,3703.2,26.0,37.6,145.14285714285714,0,1,0.1674,1.043,42.62
W_f8858ff3e5051c86,ZONE_MAA_01,2026-08-03,1,53,1.0,0,33.5,3703.2,38.5,34.8,150.71428571428572,0,1,0.1997,1.064,44.68
W_f8858ff3e5051c86,ZONE_MAA_01,2026-08-10,1,53,1.0,0,33.5,3703.2,15.6,35.5,153.57142857142858,1,1,0.2336,1.026,44.3
W_f8858ff3e5051c86,ZONE_MAA_01,2026-08-17,1,53,1.0,0,33.5,3703.2,29.4,36.3,143.71428571428572,0,1,0.1739,1.049,43.1
W_f8858ff3e5051c86,ZONE_MAA_01,2026-08-24,1,53,1.0,0,33.5,3703.2,15.1,36.6,144.14285714285714,1,1,0.2254,1.025,43.96
W_f8858ff3e5051c86,ZONE_MAA_01,2026-08-31,1,53,1.0,0,33.5,3703.2,13.1,35.6,156.85714285714286,1,1,0.2305,1.022,44.01
W_f8858ff3e5051c86,ZONE_MAA_01,2026-09-07,1,53,1.0,0,33.5,3703.2,23.3,35.6,136.57142857142858,0,1,0.1549,1.039,42.0
W_f8858ff3e5051c86,ZONE_MAA_01,2026-09-14,1,53,1.0,0,33.5,3703.2,27.4,36.0,152.75,1,1,0.2595,1.046,46.11
W_f32a3843bf2929a5,ZONE_BLR_01,2026-06-22,1,22,1.05,1,50.8,5109.9,16.3,30.1,135.25,0,1,0.1381,1.027,42.95
W_f32a3843bf2929a5,ZONE_BLR_01,2026-06-29,1,22,1.05,1,50.8,5109.9,20.1,29.2,153.85714285714286,1,1,0.244,1.034,47.27
W_f32a3843bf2929a5,ZONE_BLR_01,2026-07-06,1,22,1.05,1,50.8,5109.9,8.399999999999999,31.8,172.71428571428572,0,1,0.1484,1.014,42.79
W_f32a3843bf2929a5,ZONE_BLR_01,2026-07-13,1,22,1.05,1,50.8,5109.9,16.8,32.1,124.57142857142856,0,1,0.1312,1.028,42.74
W_f32a3843bf2929a5,ZONE_BLR_01,2026-07-20,1,22,1.05,1,50.8,5109.9,33.4,29.5,162.85714285714286,1,1,0.2806,1.056,49.7
W_f32a3843bf2929a5,ZONE_BLR_01,2026-07-27,1,22,1.05,1,50.8,5109.9,28.8,29.7,169.42857142857142,0,1,0.1919,1.048,45.9
W_f32a3843bf2929a5,ZONE_BLR_01,2026-08-03,1,22,1.05,1,50.8,5109.9,76.3,28.3,143.0,0,1,0.2789,1.127,52.97
W_f32a3843bf2929a5,ZONE_BLR_01,2026-08-10,1,22,1.05,1,50.8,5109.9,19.9,30.7,129.0,0,1,0.1415,1.033,43.33
W_f32a3843bf2929a5,ZONE_BLR_01,2026-08-17,1,22,1.05,1,50.8,5109.9,31.4,29.9,146.57142857142858,1,1,0.2639,1.052,48.86
W_f32a3843bf2929a5,ZONE_BLR_01,2026-08-24,1,22,1.05,1,50.8,5109.9,35.7,28.8,167.14285714285714,0,1,0.2057,1.06,46.97
W_f32a3843bf2929a5,ZONE_BLR_01,2026-08-31,1,22,1.05,1,50.8,5109.9,13.2,30.8,142.71428571428572,1,1,0.2201,1.022,45.83
W_f32a3843bf2929a5,ZONE_BLR_01,2026-09-07,1,22,1.05,1,50.8,5109.9,8.5,31.0,128.28571428571428,0,1,0.1153,1.014,41.56
W_f32a3843bf2929a5,ZONE_BLR_01,2026-09-14,1,22,1.05,1,50.8,5109.9,33.1,30.8,137.5,0,1,0.1776,1.055,45.66
W_1b7e389b0fbc2a98,ZONE_DEL_01,2026-06-22,1,37,1.05,0,28.6,3081.93,4.0,41.9,188.25,0,1,0.1502,1.007,42.57
W_1b7e389b0fbc2a98,ZONE_DEL_01,2026-06-29,1,37,1.05,0,28.6,3081.93,20.0,41.7,157.71428571428572,0,1,0.1633,1.033,44.16
W_1b7e389b0fbc2a98,ZONE_DEL_01,2026-07-06,1,37,1.05,0,28.6,3081.93,122.9,36.7,156.0,2,1,0.5602,1.205,69.09
W_1b7e389b0fbc2a98,ZONE_DEL_01,2026-07-13,1,37,1.05,0,28.6,3081.93,9.8,37.4,129.42857142857142,0,1,0.1191,1.016,41.78
W_1b7e389b0fbc2a98,ZONE_DEL_01,2026-07-20,1,37,1.05,0,28.6,3081.93,74.3,33.7,132.71428571428572,0,1,0.2667,1.124,52.32
W_1b7e389b0fbc2a98,ZONE_DEL_01,2026-07-27,1,37,1.05,0,28.6,3081.93,51.900000000000006,35.3,172.57142857142858,0,1,0.2462,1.086,49.74
W_1b7e389b0fbc2a98,ZONE_DEL_01,2026-08-03,1,37,1.05,0,28.6,3081.93,132.8,33.8,126.57142857142856,1,1,0.4771,1.221,66.28
W_1b7e389b0fbc2a98,ZONE_DEL_01,2026-08-10,1,37,1.05,0,28.6,3081.93,45.8,34.4,170.42857142857142,0,1,0.2309,1.076,48.67
W_1b7e389b0fbc2a98,ZONE_DEL_01,2026-08-17,1,37,1.05,0,28.6,3081.93,34.3,33.6,140.0,1,1,0.2655,1.057,49.16
W_1b7e389b0fbc2a98,ZONE_DEL_01,2026-08-24,1,37,1.05,0,28.6,3081.93,24.5,34.9,168.0,0,1,0.1811,1.041,45.19
W_1b7e389b0fbc2a98,ZONE_DEL_01,2026-08-31,1,37,1.05,0,28.6,3081.93,76.6,34.4,145.57142857142858,0,1,0.2815,1.128,53.12
W_1b7e389b0fbc2a98,ZONE_DEL_01,2026-09-07,1,37,1.05,0,28.6,3081.93,19.1,34.4,142.0,0,1,0.1495,1.032,43.6
W_1b7e389b0fbc2a98,ZONE_DEL_01,2026-09-14,1,37,1.05,0,28.6,3081.93,7.6,35.0,149.0,0,1,0.1288,1.013,42.02
W_352b016972689a21,ZONE_DEL_01,2026-06-22,1,53,1.2,1,63.3,5929.64,4.0,41.9,188.25,0,1,0.1502,1.007,48.65
W_352b016972689a21,ZONE_DEL_01,2026-06-29,1,53,1.2,1,63.3,5929.64,20.0,41.7,157.71428571428572,0,1,0.1633,1.033,50.47
W_352b016972689a21,ZONE_DEL_01,2026-07-06,1,53,1.2,1,63.3,5929.64,122.9,36.7,156.0,2,1,0.5602,1.205,78.96
W_352b016972689a21,ZONE_DEL_01,2026-07-13,1,53,1.2,1,63.3,5929.64,9.8,37.4,129.42857142857142,0,1,0.1191,1.016,47.75
W_352b016972689a21,ZONE_DEL_01,2026-07-20,1,53,1.2,1,63.3,5929.64,74.3,33.7,132.71428571428572,0,1,0.2667,1.124,59.8
W_352b016972689a21,ZONE_DEL_01,2026-07-27,1,53,1.2,1,63.3,5929.64,51.900000000000006,35.3,172.57142857142858,0,1,0.2462,1.086,56.84
W_352b016972689a21,ZONE_DEL_01,2026-08-03,1,53,1.2,1,63.3,5929.64,132.8,33.8,126.57142857142856,1,1,0.4771,1.221,75.75
W_352b016972689a21,ZONE_DEL_01,2026-08-10,1,53,1.2,1,63.3,5929.64,45.8,34.4,170.42857142857142,0,1,0.2309,1.076,55.63
W_352b016972689a21,ZONE_DEL_01,2026-08-17,1,53,1.2,1,63.3,5929.64,34.3,33.6,140.0,1,1,0.2655,1.057,56.18
W_352b016972689a21,ZONE_DEL_01,2026-08-24,1,53,1.2,1,63.3,5929.64,24.5,34.9,168.0,0,1,0.1811,1.041,51.64
W_352b016972689a21,ZONE_DEL_01,2026-08-31,1,53,1.2,1,63.3,5929.64,76.6,34.4,145.57142857142858,0,1,0.2815,1.128,60.71
W_352b016972689a21,ZONE_DEL_01,2026-09-07,1,53,1.2,1,63.3,5929.64,19.1,34.4,142.0,0,1,0.1495,1.032,49.82
W_352b016972689a21,ZONE_DEL_01,2026-09-14,1,53,1.2,1,63.3,5929.64,7.6,35.0,149.0,0,1,0.1288,1.013,48.03
W_60553a562ab6a7f2,ZONE_DEL_01,2026-06-22,1,323,1.0,1,55.2,6313.05,4.0,41.9,188.25,0,1,0.1502,1.007,40.54
W_60553a562ab6a7f2,ZONE_DEL_01,2026-06-29,1,323,1.0,1,55.2,6313.05,20.0,41.7,157.71428571428572,0,1,0.1633,1.033,42.06
W_60553a562ab6a7f2,ZONE_DEL_01,2026-07-06,1,323,1.0,1,55.2,6313.05,122.9,36.7,156.0,2,1,0.5602,1.205,65.8
W_60553a562ab6a7f2,ZONE_DEL_01,2026-07-13,1,323,1.0,1,55.2,6313.05,9.8,37.4,129.42857142857142,0,1,0.1191,1.016,39.8
W_60553a562ab6a7f2,ZONE_DEL_01,2026-07-20,1,323,1.0,1,55.2,6313.05,74.3,33.7,132.71428571428572,0,1,0.2667,1.124,49.83
W_60553a562ab6a7f2,ZONE_DEL_01,2026-07-27,1,323,1.0,1,55.2,6313.05,51.900000000000006,35.3,172.57142857142858,0,1,0.2462,1.086,47.37
W_60553a562ab6a7f2,ZONE_DEL_01,2026-08-03,1,323,1.0,1,55.2,6313.05,132.8,33.8,126.57142857142856,1,1,0.4771,1.221,63.12
W_60553a562ab6a7f2,ZONE_DEL_01,2026-08-10,1,323,1.0,1,55.2,6313.05,45.8,34.4,170.42857142857142,0,1,0.2309,1.076,46.36
W_60553a562ab6a7f2,ZONE_DEL_01,2026-08-17,1,323,1.0,1,55.2,6313.05,34.3,33.6,140.0,1,1,0.2655,1.057,46.82
W_60553a562ab6a7f2,ZONE_DEL_01,2026-08-24,1,323,1.0,1,55.2,6313.05,24.5,34.9,168.0,0,1,0.1811,1.041,43.03
W_60553a562ab6a7f2,ZONE_DEL_01,2026-08-31,1,323,1.0,1,55.2,6313.05,76.6,34.4,145.57142857142858,0,1,0.2815,1.128,50.59
W_60553a562ab6a7f2,ZONE_DEL_01,2026-09-07,1,323,1.0,1,55.2,6313.05,19.1,34.4,142.0,0,1,0.1495,1.032,41.52
W_60553a562ab6a7f2,ZONE_DEL_01,2026-09-14,1,323,1.0,1,55.2,6313.05,7.6,35.0,149.0,0,1,0.1288,1.013,40.02
W_0b478719825e0080,ZONE_DEL_01,2026-06-22,1,63,1.0,0,27.7,2822.7,4.0,41.9,188.25,0,1,0.1502,1.007,40.54
W_0b478719825e0080,ZONE_DEL_01,2026-06-29,1,63,1.0,0,27.7,2822.7,20.0,41.7,157.71428571428572,0,1,0.1633,1.033,42.06
W_0b478719825e0080,ZONE_DEL_01,2026-07-06,1,63,1.0,0,27.7,2822.7,122.9,36.7,156.0,2,1,0.5602,1.205,65.8
W_0b478719825e0080,ZONE_DEL_01,2026-07-13,1,63,1.0,0,27.7,2822.7,9.8,37.4,129.42857142857142,0,1,0.1191,1.016,39.8
W_0b478719825e0080,ZONE_DEL_01,2026-07-20,1,63,1.0,0,27.7,2822.7,74.3,33.7,132.71428571428572,0,1,0.2667,1.124,49.83
W_0b478719825e0080,ZONE_DEL_01,2026-07-27,1,63,1.0,0,27.7,2822.7,51.900000000000006,35.3,172.57142857142858,0,1,0.2462,1.086,47.37
W_0b478719825e0080,ZONE_DEL_01,2026-08-03,1,63,1.0,0,27.7,2822.7,132.8,33.8,126.57142857142856,1,1,0.4771,1.221,63.12
W_0b478719825e0080,ZONE_DEL_01,2026-08-10,1,63,1.0,0,27.7,2822.7,45.8,34.4,170.42857142857142,0,1,0.2309,1.076,46.36
W_0b478719825e0080,ZONE_DEL_01,2026-08-17,1,63,1.0,0,27.7,2822.7,34.3,33.6,140.0,1,1,0.2655,1.057,46.82
W_0b478719825e0080,ZONE_DEL_01,2026-08-24,1,63,1.0,0,27.7,2822.7,24.5,34.9,168.0,0,1,0.1811,1.041,43.03
W_0b478719825e0080,ZONE_DEL_01,2026-08-31,1,63,1.0,0,27.7,2822.7,76.6,34.4,145.57142857142858,0,1,0.2815,1.128,50.59
W_0b478719825e0080,ZONE_DEL_01,2026-09-07,1,63,1.0,0,27.7,2822.7,19.1,34.4,142.0,0,1,0.1495,1.032,41.52
W_0b478719825e0080,ZONE_DEL_01,2026-09-14,1,63,1.0,0,27.7,2822.7,7.6,35.0,149.0,0,1,0.1288,1.013,40.02
W_f8c79f3c29285144,ZONE_DEL_01,2026-06-22,1,53,1.2,1,61.6,5847.3,4.0,41.9,188.25,0,1,0.1502,1.007,48.65
W_f8c79f3c29285144,ZONE_DEL_01,2026-06-29,1,53,1.2,1,61.6,5847.3,20.0,41.7,157.71428571428572,0,1,0.1633,1.033,50.47
W_f8c79f3c29285144,ZONE_DEL_01,2026-07-06,1,53,1.2,1,61.6,5847.3,122.9,36.7,156.0,2,1,0.5602,1.205,78.96
W_f8c79f3c29285144,ZONE_DEL_01,2026-07-13,1,53,1.2,1,61.6,5847.3,9.8,37.4,129.42857142857142,0,1,0.1191,1.016,47.75
W_f8c79f3c29285144,ZONE_DEL_01,2026-07-20,1,53,1.2,1,61.6,5847.3,74.3,33.7,132.71428571428572,0,1,0.2667,1.124,59.8
W_f8c79f3c29285144,ZONE_DEL_01,2026-07-27,1,53,1.2,1,61.6,5847.3,51.900000000000006,35.3,172.57142857142858,0,1,0.2462,1.086,56.84
W_f8c79f3c29285144,ZONE_DEL_01,2026-08-03,1,53,1.2,1,61.6,5847.3,132.8,33.8,126.57142857142856,1,1,0.4771,1.221,75.75
W_f8c79f3c29285144,ZONE_DEL_01,2026-08-10,1,53,1.2,1,61.6,5847.3,45.8,34.4,170.42857142857142,0,1,0.2309,1.076,55.63
W_f8c79f3c29285144,ZONE_DEL_01,2026-08-17,1,53,1.2,1,61.6,5847.3,34.3,33.6,140.0,1,1,0.2655,1.057,56.18
W_f8c79f3c29285144,ZONE_DEL_01,2026-08-24,1,53,1.2,1,61.6,5847.3,24.5,34.9,168.0,0,1,0.1811,1.041,51.64
W_f8c79f3c29285144,ZONE_DEL_01,2026-08-31,1,53,1.2,1,61.6,5847.3,76.6,34.4,145.57142857142858,0,1,0.2815,1.128,60.71
W_f8c79f3c29285144,ZONE_DEL_01,2026-09-07,1,53,1.2,1,61.6,5847.3,19.1,34.4,142.0,0,1,0.1495,1.032,49.82
W_f8c79f3c29285144,ZONE_DEL_01,2026-09-14,1,53,1.2,1,61.6,5847.3,7.6,35.0,149.0,0,1,0.1288,1.013,48.03
W_15d5e30ace24d9a9,ZONE_MAA_01,2026-06-22,1,360,1.0,1,38.2,4140.83,33.7,37.6,159.25,0,1,0.1953,1.056,44.18
W_15d5e30ace24d9a9,ZONE_MAA_01,2026-06-29,1,360,1.0,1,38.2,4140.83,11.8,38.4,123.0,0,1,0.1188,1.02,39.94
W_15d5e30ace24d9a9,ZONE_MAA_01,2026-07-06,1,360,1.0,1,38.2,4140.83,9.3,39.2,163.28571428571428,1,1,0.2267,1.016,43.62
W_15d5e30ace24d9a9,ZONE_MAA_01,2026-07-13,1,360,1.0,1,38.2,4140.83,11.3,38.7,141.57142857142858,0,1,0.1316,1.019,40.36
W_15d5e30ace24d9a9,ZONE_MAA_01,2026-07-20,1,360,1.0,1,38.2,4140.83,35.6,36.4,131.57142857142858,0,1,0.1788,1.059,43.69
W_15d5e30ace24d9a9,ZONE_MAA_01,2026-07-27,1,360,1.0,1,38.2,4140.83,26.0,37.6,145.14285714285714,0,1,0.1674,1.043,42.62
W_15d5e30ace24d9a9,ZONE_MAA_01,2026-08-03,1,360,1.0,1,38.2,4140.83,38.5,34.8,150.71428571428572,0,1,0.1997,1.064,44.68
W_15d5e30ace24d9a9,ZONE_MAA_01,2026-08-10,1,360,1.0,1,38.2,4140.83,15.6,35.5,153.57142857142858,1,1,0.2336,1.026,44.3
W_15d5e30ace24d9a9,ZONE_MAA_01,2026-08-17,1,360,1.0,1,38.2,4140.83,29.4,36.3,143.71428571428572,0,1,0.1739,1.049,43.1
W_15d5e30ace24d9a9,ZONE_MAA_01,2026-08-24,1,360,1.0,1,38.2,4140.83,15.1,36.6,144.14285714285714,1,1,0.2254,1.025,43.96
W_15d5e30ace24d9a9,ZONE_MAA_01,2026-08-31,1,360,1.0,1,38.2,4140.83,13.1,35.6,156.85714285714286,1,1,0.2305,1.022,44.01
W_15d5e30ace24d9a9,ZONE_MAA_01,2026-09-07,1,360,1.0,1,38.2,4140.83,23.3,35.6,136.57142857142858,0,1,0.1549,1.039,42.0
W_15d5e30ace24d9a9,ZONE_MAA_01,2026-09-14,1,360,1.0,1,38.2,4140.83,27.4,36.0,152.75,1,1,0.2595,1.046,46.11
W_a69b3416f454131e,ZONE_BLR_01,2026-06-22,1,16,1.05,1,48.8,5304.79,16.3,30.1,135.25,0,1,0.1381,1.027,42.95
W_a69b3416f454131e,ZONE_BLR_01,2026-06-29,1,16,1.05,1,48.8,5304.79,20.1,29.2,153.85714285714286,1,1,0.244,1.034,47.27
W_a69b3416f454131e,ZONE_BLR_01,2026-07-06,1,16,1.05,1,48.8,5304.79,8.399999999999999,31.8,172.71428571428572,0,1,0.1484,1.014,42.79
W_a69b3416f454131e,ZONE_BLR_01,2026-07-13,1,16,1.05,1,48.8,5304.79,16.8,32.1,124.57142857142856,0,1,0.1312,1.028,42.74
W_a69b3416f454131e,ZONE_BLR_01,2026-07-20,1,16,1.05,1,48.8,5304.79,33.4,29.5,162.85714285714286,1,1,0.2806,1.056,49.7
W_a69b3416f454131e,ZONE_BLR_01,2026-07-27,1,16,1.05,1,48.8,5304.79,28.8,29.7,169.42857142857142,0,1,0.1919,1.048,45.9
W_a69b3416f454131e,ZONE_BLR_01,2026-08-03,1,16,1.05,1,48.8,5304.79,76.3,28.3,143.0,0,1,0.2789,1.127,52.97
W_a69b3416f454131e,ZONE_BLR_01,2026-08-10,1,16,1.05,1,48.8,5304.79,19.9,30.7,129.0,0,1,0.1415,1.033,43.33
W_a69b3416f454131e,ZONE_BLR_01,2026-08-17,1,16,1.05,1,48.8,5304.79,31.4,29.9,146.57142857142858,1,1,0.2639,1.052,48.86
W_a69b3416f454131e,ZONE_BLR_01,2026-08-24,1,16,1.05,1,48.8,5304.79,35.7,28.8,167.14285714285714,0,1,0.2057,1.06,46.97
W_a69b3416f454131e,ZONE_BLR_01,2026-08-31,1,16,1.05,1,48.8,5304.79,13.2,30.8,142.71428571428572,1,1,0.2201,1.022,45.83
W_a69b3416f454131e,ZONE_BLR_01,2026-09-07,1,16,1.05,1,48.8,5304.79,8.5,31.0,128.28571428571428,0,1,0.1153,1.014,41.56
W_a69b3416f454131e,ZONE_BLR_01,2026-09-14,1,16,1.05,1,48.8,5304.79,33.1,30.8,137.5,0,1,0.1776,1.055,45.66
W_f9bfdca1cf2eeca9,ZONE_BLR_01,2026-06-22,1,120,1.05,1,51.7,5054.21,16.3,30.1,135.25,0,1,0.1381,1.027,42.95
W_f9bfdca1cf2eeca9,ZONE_BLR_01,2026-06-29,1,120,1.05,1,51.7,5054.21,20.1,29.2,153.85714285714286,1,1,0.244,1.034,47.27
W_f9bfdca1cf2eeca9,ZONE_BLR_01,2026-07-06,1,120,1.05,1,51.7,5054.21,8.399999999999999,31.8,172.71428571428572,0,1,0.1484,1.014,42.79
W_f9bfdca1cf2eeca9,ZONE_BLR_01,2026-07-13,1,120,1.05,1,51.7,5054.21,16.8,32.1,124.57142857142856,0,1,0.1312,1.028,42.74
W_f9bfdca1cf2eeca9,ZONE_BLR_01,2026-07-20,1,120,1.05,1,51.7,5054.21,33.4,29.5,162.85714285714286,1,1,0.2806,1.056,49.7
W_f9bfdca1cf2eeca9,ZONE_BLR_01,2026-07-27,1,120,1.05,1,51.7,5054.21,28.8,29.7,169.42857142857142,0,1,0.1919,1.048,45.9
W_f9bfdca1cf2eeca9,ZONE_BLR_01,2026-08-03,1,120,1.05,1,51.7,5054.21,76.3,28.3,143.0,0,1,0.2789,1.127,52.97
W_f9bfdca1cf2eeca9,ZONE_BLR_01,2026-08-10,1,120,1.05,1,51.7,5054.21,19.9,30.7,129.0,0,1,0.1415,1.033,43.33
W_f9bfdca1cf2eeca9,ZONE_BLR_01,2026-08-17,1,120,1.05,1,51.7,5054.21,31.4,29.9,146.57142857142858,1,1,0.2639,1.052,48.86
W_f9bfdca1cf2eeca9,ZONE_BLR_01,2026-08-24,1,120,1.05,1,51.7,5054.21,35.7,28.8,167.14285714285714,0,1,0.2057,1.06,46.97
W_f9bfdca1cf2eeca9,ZONE_BLR_01,2026-08-31,1,120,1.05,1,51.7,5054.21,13.2,30.8,142.71428571428572,1,1,0.2201,1.022,45.83
W_f9bfdca1cf2eeca9,ZONE_BLR_01,2026-09-07,1,120,1.05,1,51.7,5054.21,8.5,31.0,128.28571428571428,0,1,0.1153,1.014,41.56
W_f9bfdca1cf2eeca9,ZONE_BLR_01,2026-09-14,1,120,1.05,1,51.7,5054.21,33.1,30.8,137.5,0,1,0.1776,1.055,45.66
W_bbb7c13213af9802,ZONE_HYD_01,2026-06-22,1,89,1.0,1,45.4,5064.48,21.8,32.6,156.25,1,1,0.2496,1.036,45.31
W_bbb7c13213af9802,ZONE_HYD_01,2026-06-29,1,89,1.0,1,45.4,5064.48,35.9,29.8,132.14285714285714,0,1,0.1799,1.06,43.77
W_bbb7c13213af9802,ZONE_HYD_01,2026-07-06,1,89,1.0,1,45.4,5064.48,6.2,33.3,165.28571428571428,0,1,0.1379,1.01,40.22
