order_batch_id,worker_id,zone_id,week_start_date,orders_completed,orders_cancelled,baseline_expected_weekly_income,actual_weekly_earnings,earnings_loss_amount,total_distance_km,disruption_impact_ratio,city,zone_tier,persona_category,vehicle_type,vulnerability_score,tenure_days,work_pattern_type,avg_active_hours_per_week,avg_active_days_per_month,historical_weekly_income,rating,zone_tier_code,vehicle_risk_factor,is_full_time,weekly_total_rainfall_mm,weekly_max_rainfall_mm,weekly_max_temp_celsius,weekly_avg_temp_celsius,weekly_max_wind_kmph,weekly_avg_aqi,curfew_days_count,strike_days_count,zone_closure_days_count,has_festival,is_monsoon,zone_disruption_risk_index,monsoon_loading,target_dynamic_weekly_premium
ORD_51397,W_bbb8a07d30866190,ZONE_BOM_01,2026-08-03,38,7,5946.95,2883.96,3062.99,195.8,0.501,Mumbai,Metro,E_Commerce,Bike,1.2,22,Full-Time,54.7,22,5946.95,4.39,1,1.05,1,76.8,18.7,29.7,29.285714285714285,21.2,139.0,0,0,0,0,1,0.277,1.128,52.94
ORD_51398,W_bbb8a07d30866190,ZONE_BOM_01,2026-08-10,51,7,5946.95,3848.18,2098.77,245.7,0.324,Mumbai,Metro,E_Commerce,Bike,1.2,22,Full-Time,54.7,22,5946.95,4.39,1,1.05,1,96.6,30.6,29.7,28.61428571428572,19.0,142.57142857142858,0,0,0,1,1,0.3243,1.161,56.5
ORD_51399,W_bbb8a07d30866190,ZONE_BOM_01,2026-08-17,32,7,5946.95,2403.42,3543.53,187.3,0.596,Mumbai,Metro,E_Commerce,Bike,1.2,22,Full-Time,54.7,22,5946.95,4.39,1,1.05,1,61.0,16.7,29.7,29.228571428571428,20.6,146.28571428571428,1,0,1,0,1,0.3303,1.102,53.88
ORD_51400,W_bbb8a07d30866190,ZONE_BOM_01,2026-08-24,77,3,5946.95,5821.43,125.52,287.4,0.0,Mumbai,Metro,E_Commerce,Bike,1.2,22,Full-Time,54.7,22,5946.95,4.39,1,1.05,1,36.4,7.6,29.6,29.25714285714286,21.1,134.0,1,0,1,1,1,0.2657,1.061,49.35
ORD_51401,W_bbb8a07d30866190,ZONE_BOM_01,2026-08-31,66,6,5946.95,5001.67,945.28,333.7,0.149,Mumbai,Metro,E_Commerce,Bike,1.2,22,Full-Time,54.7,22,5946.95,4.39,1,1.05,1,61.0,16.1,29.6,29.042857142857144,18.4,158.28571428571428,0,0,0,1,1,0.256,1.102,50.87
ORD_51402,W_bbb8a07d30866190,ZONE_BOM_01,2026-09-07,81,4,5946.95,6120.6,0.0,354.4,0.0,Mumbai,Metro,E_Commerce,Bike,1.2,22,Full-Time,54.7,22,5946.95,4.39,1,1.05,1,52.9,25.5,30.0,29.071428571428573,15.3,169.57142857142858,0,0,0,0,1,0.2462,1.088,49.83
ORD_51403,W_bbb8a07d30866190,ZONE_BOM_01,2026-09-14,81,4,5946.95,6075.5,0.0,313.1,0.0,Mumbai,Metro,E_Commerce,Bike,1.2,22,Full-Time,54.7,22,5946.95,4.39,1,1.05,1,23.3,10.3,30.0,29.625,20.1,162.0,0,0,0,0,1,0.1739,1.039,44.82
ORD_51404,W_c8e24308d7ed987a,ZONE_DEL_01,2026-06-22,54,2,4171.88,4084.81,87.07,210.1,0.0,Delhi_NCR,Metro,Q_Commerce,Bicycle,1.8,44,Full-Time,42.8,23,4171.88,4.54,1,1.2,1,4.0,1.2,41.9,40.425,14.3,188.25,0,0,0,1,1,0.1502,1.007,48.65
ORD_51405,W_c8e24308d7ed987a,ZONE_DEL_01,2026-06-29,48,4,4171.88,3634.95,536.93,196.9,0.155,Delhi_NCR,Metro,Q_Commerce,Bicycle,1.8,44,Full-Time,42.8,23,4171.88,4.54,1,1.2,1,20.0,6.8,41.7,35.84285714285714,14.4,157.71428571428572,0,0,0,0,1,0.1633,1.033,50.47
ORD_51406,W_c8e24308d7ed987a,ZONE_DEL_01,2026-07-06,8,2,4171.88,653.52,3518.36,39.4,0.85,Delhi_NCR,Metro,Q_Commerce,Bicycle,1.8,44,Full-Time,42.8,23,4171.88,4.54,1,1.2,1,122.9,99.8,36.7,32.9,18.9,156.0,1,0,2,0,1,0.5602,1.205,78.96
ORD_51407,W_c8e24308d7ed987a,ZONE_DEL_01,2026-07-13,55,2,4171.88,4188.58,0.0,261.0,0.0,Delhi_NCR,Metro,Q_Commerce,Bicycle,1.8,44,Full-Time,42.8,23,4171.88,4.54,1,1.2,1,9.8,3.7,37.4,36.55714285714286,19.6,129.42857142857142,0,0,0,0,1,0.1191,1.016,47.75
ORD_51408,W_c8e24308d7ed987a,ZONE_DEL_01,2026-07-20,35,5,4171.88,2671.87,1500.01,179.5,0.358,Delhi_NCR,Metro,Q_Commerce,Bicycle,1.8,44,Full-Time,42.8,23,4171.88,4.54,1,1.2,1,74.3,31.9,33.7,31.8,16.5,132.71428571428572,0,0,0,0,1,0.2667,1.124,59.8
ORD_51409,W_c8e24308d7ed987a,ZONE_DEL_01,2026-07-27,58,2,4171.88,4374.63,0.0,349.9,0.0,Delhi_NCR,Metro,Q_Commerce,Bicycle,1.8,44,Full-Time,42.8,23,4171.88,4.54,1,1.2,1,51.900000000000006,19.5,35.3,32.94285714285714,14.4,172.57142857142858,0,0,0,0,1,0.2462,1.086,56.84
ORD_51410,W_c8e24308d7ed987a,ZONE_DEL_01,2026-08-03,8,2,4171.88,650.13,3521.75,38.1,0.85,Delhi_NCR,Metro,Q_Commerce,Bicycle,1.8,44,Full-Time,42.8,23,4171.88,4.54,1,1.2,1,132.8,58.3,33.8,31.17142857142857,15.8,126.57142857142856,0,0,1,0,1,0.4771,1.221,75.75
ORD_51411,W_c8e24308d7ed987a,ZONE_DEL_01,2026-08-10,56,2,4171.88,4237.56,0.0,331.3,0.0,Delhi_NCR,Metro,Q_Commerce,Bicycle,1.8,44,Full-Time,42.8,23,4171.88,4.54,1,1.2,1,45.8,12.5,34.4,32.614285714285714,11.1,170.42857142857142,0,0,0,1,1,0.2309,1.076,55.63
ORD_51412,W_c8e24308d7ed987a,ZONE_DEL_01,2026-08-17,46,4,4171.88,3508.14,663.74,280.5,0.15,Delhi_NCR,Metro,Q_Commerce,Bicycle,1.8,44,Full-Time,42.8,23,4171.88,4.54,1,1.2,1,34.3,8.2,33.6,33.15714285714286,11.7,140.0,1,0,1,0,1,0.2655,1.057,56.18
ORD_51413,W_c8e24308d7ed987a,ZONE_DEL_01,2026-08-24,55,2,4171.88,4136.75,35.13,281.8,0.0,Delhi_NCR,Metro,Q_Commerce,Bicycle,1.8,44,Full-Time,42.8,23,4171.88,4.54,1,1.2,1,24.5,13.5,34.9,33.44285714285714,13.9,168.0,0,0,0,1,1,0.1811,1.041,51.64
ORD_51414,W_c8e24308d7ed987a,ZONE_DEL_01,2026-08-31,42,5,4171.88,3219.12,952.76,174.7,0.262,Delhi_NCR,Metro,Q_Commerce,Bicycle,1.8,44,Full-Time,42.8,23,4171.88,4.54,1,1.2,1,76.6,23.5,34.4,31.24285714285714,13.1,145.57142857142858,0,0,0,1,1,0.2815,1.128,60.71
ORD_51415,W_c8e24308d7ed987a,ZONE_DEL_01,2026-09-07,56,2,4171.88,4274.56,0.0,274.7,0.0,Delhi_NCR,Metro,Q_Commerce,Bicycle,1.8,44,Full-Time,42.8,23,4171.88,4.54,1,1.2,1,19.1,8.7,34.4,32.471428571428575,14.1,142.0,0,0,0,0,1,0.1495,1.032,49.82
ORD_51416,W_c8e24308d7ed987a,ZONE_DEL_01,2026-09-14,54,2,4171.88,4075.32,96.56,302.2,0.0,Delhi_NCR,Metro,Q_Commerce,Bicycle,1.8,44,Full-Time,42.8,23,4171.88,4.54,1,1.2,1,7.6,3.7,35.0,33.05,14.4,149.0,0,0,0,0,1,0.1288,1.013,48.03
ORD_51417,W_c6885404a630931a,ZONE_BLR_01,2026-06-22,56,2,4186.82,4208.68,0.0,295.9,0.0,Bangalore,Metro,Food_Delivery,Bicycle,1.8,43,Full-Time,46.6,28,4186.82,4.85,1,1.2,1,16.3,5.3,30.1,29.475,20.2,135.25,0,0,0,1,1,0.1381,1.027,49.09
ORD_51418,W_c6885404a630931a,ZONE_BLR_01,2026-06-29,46,4,4186.82,3495.77,691.05,220.8,0.15,Bangalore,Metro,Food_Delivery,Bicycle,1.8,43,Full-Time,46.6,28,4186.82,4.85,1,1.2,1,20.1,8.4,29.2,27.985714285714288,29.9,153.85714285714286,1,0,1,0,1,0.244,1.034,54.02
ORD_51419,W_c6885404a630931a,ZONE_BLR_01,2026-07-06,56,2,4186.82,4235.95,0.0,257.2,0.0,Bangalore,Metro,Food_Delivery,Bicycle,1.8,43,Full-Time,46.6,28,4186.82,4.85,1,1.2,1,8.399999999999999,3.3,31.8,29.77142857142857,29.7,172.71428571428572,0,0,0,0,1,0.1484,1.014,48.91
ORD_51420,W_c6885404a630931a,ZONE_BLR_01,2026-07-13,54,2,4186.82,4060.53,126.29,329.2,0.0,Bangalore,Metro,Food_Delivery,Bicycle,1.8,43,Full-Time,46.6,28,4186.82,4.85,1,1.2,1,16.8,9.8,32.1,29.785714285714285,20.5,124.57142857142856,0,0,0,0,1,0.1312,1.028,48.84
ORD_51421,W_c6885404a630931a,ZONE_BLR_01,2026-07-20,47,4,4186.82,3562.88,623.94,257.6,0.15,Bangalore,Metro,Food_Delivery,Bicycle,1.8,43,Full-Time,46.6,28,4186.82,4.85,1,1.2,1,33.4,8.9,29.5,28.414285714285715,21.1,162.85714285714286,1,0,1,0,1,0.2806,1.056,56.8
ORD_51422,W_c6885404a630931a,ZONE_BLR_01,2026-07-27,55,2,4186.82,4149.58,37.24,245.2,0.0,Bangalore,Metro,Food_Delivery,Bicycle,1.8,43,Full-Time,46.6,28,4186.82,4.85,1,1.2,1,28.8,17.0,29.7,28.685714285714287,25.0,169.42857142857142,0,0,0,0,1,0.1919,1.048,52.46
ORD_51423,W_c6885404a630931a,ZONE_BLR_01,2026-08-03,34,5,4186.82,2572.53,1614.29,169.0,0.38,Bangalore,Metro,Food_Delivery,Bicycle,1.8,43,Full-Time,46.6,28,4186.82,4.85,1,1.2,1,76.3,18.5,28.3,27.285714285714285,21.1,143.0,0,0,0,0,1,0.2789,1.127,60.54
ORD_51424,W_c6885404a630931a,ZONE_BLR_01,2026-08-10,56,2,4186.82,4205.02,0.0,271.2,0.0,Bangalore,Metro,Food_Delivery,Bicycle,1.8,43,Full-Time,46.6,28,4186.82,4.85,1,1.2,1,19.9,5.6,30.7,29.17142857142857,21.8,129.0,0,0,0,1,1,0.1415,1.033,49.53
ORD_51425,W_c6885404a630931a,ZONE_BLR_01,2026-08-17,45,4,4186.82,3428.82,758.0,217.8,0.15,Bangalore,Metro,Food_Delivery,Bicycle,1.8,43,Full-Time,46.6,28,4186.82,4.85,1,1.2,1,31.4,9.8,29.9,28.4,22.2,146.57142857142858,1,0,1,0,1,0.2639,1.052,55.84
ORD_51426,W_c6885404a630931a,ZONE_BLR_01,2026-08-24,53,2,4186.82,4048.28,138.54,203.6,0.0,Bangalore,Metro,Food_Delivery,Bicycle,1.8,43,Full-Time,46.6,28,4186.82,4.85,1,1.2,1,35.7,18.2,28.8,28.014285714285712,22.3,167.14285714285714,0,0,0,1,1,0.2057,1.06,53.68
ORD_51427,W_c6885404a630931a,ZONE_BLR_01,2026-08-31,58,2,4186.82,4367.96,0.0,297.7,0.0,Bangalore,Metro,Food_Delivery,Bicycle,1.8,43,Full-Time,46.6,28,4186.82,4.85,1,1.2,1,13.2,3.6,30.8,29.542857142857144,19.3,142.71428571428572,1,0,1,1,1,0.2201,1.022,52.37
ORD_51428,W_c6885404a630931a,ZONE_BLR_01,2026-09-07,56,2,4186.82,4253.6,0.0,256.8,0.0,Bangalore,Metro,Food_Delivery,Bicycle,1.8,43,Full-Time,46.6,28,4186.82,4.85,1,1.2,1,8.5,5.1,31.0,30.62857142857143,14.9,128.28571428571428,0,0,0,0,1,0.1153,1.014,47.5
ORD_51429,W_c6885404a630931a,ZONE_BLR_01,2026-09-14,58,2,4186.82,4358.05,0.0,302.9,0.0,Bangalore,Metro,Food_Delivery,Bicycle,1.8,43,Full-Time,46.6,28,4186.82,4.85,1,1.2,1,33.1,9.6,30.8,30.425,13.6,137.5,0,0,0,0,1,0.1776,1.055,52.18
ORD_51430,W_324ffa8bbe5e7ad4,ZONE_BOM_01,2026-06-22,59,2,4352.66,4469.82,0.0,265.2,0.0,Mumbai,Metro,Q_Commerce,Scooter,1.0,290,Full-Time,42.7,24,4352.66,4.59,1,1.0,1,24.8,11.5,31.1,30.425,15.3,184.0,0,0,0,1,1,0.1938,1.041,43.5
ORD_51431,W_324ffa8bbe5e7ad4,ZONE_BOM_01,2026-06-29,8,2,4352.66,673.82,3678.84,46.4,0.85,Mumbai,Metro,Q_Commerce,Scooter,1.0,290,Full-Time,42.7,24,4352.66,4.59,1,1.0,1,493.0,136.9,28.6,27.642857142857142,30.3,147.0,0,0,6,0,1,1.0,1.822,79.0
ORD_51432,W_324ffa8bbe5e7ad4,ZONE_BOM_01,2026-07-06,17,4,4352.66,1342.07,3010.59,72.6,0.684,Mumbai,Metro,Q_Commerce,Scooter,1.0,290,Full-Time,42.7,24,4352.66,4.59,1,1.0,1,235.5,131.8,30.2,29.142857142857142,34.6,143.85714285714286,0,0,2,0,1,0.8044,1.392,79.0
ORD_51433,W_324ffa8bbe5e7ad4,ZONE_BOM_01,2026-07-13,39,5,4352.66,2971.99,1380.67,139.9,0.341,Mumbai,Metro,Q_Commerce,Scooter,1.0,290,Full-Time,42.7,24,4352.66,4.59,1,1.0,1,92.5,33.1,30.6,29.82857142857143,21.8,156.42857142857142,1,0,1,0,1,0.4088,1.154,56.9
ORD_51434,W_324ffa8bbe5e7ad4,ZONE_BOM_01,2026-07-20,8,2,4352.66,638.14,3714.52,32.3,0.85,Mumbai,Metro,Q_Commerce,Scooter,1.0,290,Full-Time,42.7,24,4352.66,4.59,1,1.0,1,354.8,107.0,29.6,28.74285714285714,34.0,158.42857142857142,0,0,4,0,1,1.0,1.591,79.0
ORD_51435,W_324ffa8bbe5e7ad4,ZONE_BOM_01,2026-07-27,36,6,4352.66,2705.67,1646.99,180.7,0.396,Mumbai,Metro,Q_Commerce,Scooter,1.0,290,Full-Time,42.7,24,4352.66,4.59,1,1.0,1,120.9,42.9,29.6,28.957142857142856,25.3,151.42857142857142,0,0,0,0,1,0.3856,1.202,58.29
ORD_51436,W_324ffa8bbe5e7ad4,ZONE_BOM_01,2026-08-03,40,5,4352.66,3043.2,1309.46,184.1,0.296,Mumbai,Metro,Q_Commerce,Scooter,1.0,290,Full-Time,42.7,24,4352.66,4.59,1,1.0,1,76.8,18.7,29.7,29.285714285714285,21.2,139.0,0,0,0,0,1,0.277,1.128,50.42
ORD_51437,W_324ffa8bbe5e7ad4,ZONE_BOM_01,2026-08-10,48,4,4352.66,3663.99,688.67,259.0,0.173,Mumbai,Metro,Q_Commerce,Scooter,1.0,290,Full-Time,42.7,24,4352.66,4.59,1,1.0,1,96.6,30.6,29.7,28.61428571428572,19.0,142.57142857142858,0,0,0,1,1,0.3243,1.161,53.81
ORD_51438,W_324ffa8bbe5e7ad4,ZONE_BOM_01,2026-08-17,26,5,4352.66,2011.76,2340.9,91.0,0.548,Mumbai,Metro,Q_Commerce,Scooter,1.0,290,Full-Time,42.7,24,4352.66,4.59,1,1.0,1,61.0,16.7,29.7,29.228571428571428,20.6,146.28571428571428,1,0,1,0,1,0.3303,1.102,51.31
ORD_51439,W_324ffa8bbe5e7ad4,ZONE_BOM_01,2026-08-24,60,3,4352.66,4550.24,0.0,341.9,0.0,Mumbai,Metro,Q_Commerce,Scooter,1.0,290,Full-Time,42.7,24,4352.66,4.59,1,1.0,1,36.4,7.6,29.6,29.25714285714286,21.1,134.0,1,0,1,1,1,0.2657,1.061,47.0
ORD_51440,W_324ffa8bbe5e7ad4,ZONE_BOM_01,2026-08-31,50,3,4352.66,3787.31,565.35,301.1,0.086,Mumbai,Metro,Q_Commerce,Scooter,1.0,290,Full-Time,42.7,24,4352.66,4.59,1,1.0,1,61.0,16.1,29.6,29.042857142857144,18.4,158.28571428571428,0,0,0,1,1,0.256,1.102,48.44
ORD_51441,W_324ffa8bbe5e7ad4,ZONE_BOM_01,2026-09-07,59,2,4352.66,4487.5,0.0,339.9,0.0,Mumbai,Metro,Q_Commerce,Scooter,1.0,290,Full-Time,42.7,24,4352.66,4.59,1,1.0,1,52.9,25.5,30.0,29.071428571428573,15.3,169.57142857142858,0,0,0,0,1,0.2462,1.088,47.46
ORD_51442,W_324ffa8bbe5e7ad4,ZONE_BOM_01,2026-09-14,55,2,4352.66,4175.63,177.03,302.2,0.0,Mumbai,Metro,Q_Commerce,Scooter,1.0,290,Full-Time,42.7,24,4352.66,4.59,1,1.0,1,23.3,10.3,30.0,29.625,20.1,162.0,0,0,0,0,1,0.1739,1.039,42.69
ORD_51443,W_bf528323a1ddf0c4,ZONE_BLR_01,2026-06-22,77,3,5591.81,5848.99,0.0,410.6,0.0,Bangalore,Metro,Food_Delivery,Scooter,1.0,294,Full-Time,56.5,28,5591.81,4.99,1,1.0,1,16.3,5.3,30.1,29.475,20.2,135.25,0,0,0,1,1,0.1381,1.027,40.91
ORD_51444,W_bf528323a1ddf0c4,ZONE_BLR_01,2026-06-29,63,5,5591.81,4786.58,805.23,381.4,0.15,Bangalore,Metro,Food_Delivery,Scooter,1.0,294,Full-Time,56.5,28,5591.81,4.99,1,1.0,1,20.1,8.4,29.2,27.985714285714288,29.9,153.85714285714286,1,0,1,0,1,0.244,1.034,45.02
ORD_51445,W_bf528323a1ddf0c4,ZONE_BLR_01,2026-07-06,74,3,5591.81,5559.9,31.91,378.7,0.0,Bangalore,Metro,Food_Delivery,Scooter,1.0,294,Full-Time,56.5,28,5591.81,4.99,1,1.0,1,8.399999999999999,3.3,31.8,29.77142857142857,29.7,172.71428571428572,0,0,0,0,1,0.1484,1.014,40.76
ORD_51446,W_bf528323a1ddf0c4,ZONE_BLR_01,2026-07-13,74,3,5591.81,5578.58,13.23,445.4,0.0,Bangalore,Metro,Food_Delivery,Scooter,1.0,294,Full-Time,56.5,28,5591.81,4.99,1,1.0,1,16.8,9.8,32.1,29.785714285714285,20.5,124.57142857142856,0,0,0,0,1,0.1312,1.028,40.7
ORD_51447,W_bf528323a1ddf0c4,ZONE_BLR_01,2026-07-20,60,5,5591.81,4551.55,1040.26,291.2,0.15,Bangalore,Metro,Food_Delivery,Scooter,1.0,294,Full-Time,56.5,28,5591.81,4.99,1,1.0,1,33.4,8.9,29.5,28.414285714285715,21.1,162.85714285714286,1,0,1,0,1,0.2806,1.056,47.33
ORD_51448,W_bf528323a1ddf0c4,ZONE_BLR_01,2026-07-27,75,3,5591.81,5696.35,0.0,422.9,0.0,Bangalore,Metro,Food_Delivery,Scooter,1.0,294,Full-Time,56.5,28,5591.81,4.99,1,1.0,1,28.8,17.0,29.7,28.685714285714287,25.0,169.42857142857142,0,0,0,0,1,0.1919,1.048,43.72
ORD_51449,W_bf528323a1ddf0c4,ZONE_BLR_01,2026-08-03,59,7,5591.81,4438.38,1153.43,356.6,0.237,Bangalore,Metro,Food_Delivery,Scooter,1.0,294,Full-Time,56.5,28,5591.81,4.99,1,1.0,1,76.3,18.5,28.3,27.285714285714285,21.1,143.0,0,0,0,0,1,0.2789,1.127,50.45
ORD_51450,W_bf528323a1ddf0c4,ZONE_BLR_01,2026-08-10,71,3,5591.81,5348.19,243.62,325.6,0.0,Bangalore,Metro,Food_Delivery,Scooter,1.0,294,Full-Time,56.5,28,5591.81,4.99,1,1.0,1,19.9,5.6,30.7,29.17142857142857,21.8,129.0,0,0,0,1,1,0.1415,1.033,41.27
ORD_51451,W_bf528323a1ddf0c4,ZONE_BLR_01,2026-08-17,60,5,5591.81,4526.54,1065.27,263.4,0.15,Bangalore,Metro,Food_Delivery,Scooter,1.0,294,Full-Time,56.5,28,5591.81,4.99,1,1.0,1,31.4,9.8,29.9,28.4,22.2,146.57142857142858,1,0,1,0,1,0.2639,1.052,46.54
ORD_51452,W_bf528323a1ddf0c4,ZONE_BLR_01,2026-08-24,74,3,5591.81,5612.43,0.0,441.0,0.0,Bangalore,Metro,Food_Delivery,Scooter,1.0,294,Full-Time,56.5,28,5591.81,4.99,1,1.0,1,35.7,18.2,28.8,28.014285714285712,22.3,167.14285714285714,0,0,0,1,1,0.2057,1.06,44.73
ORD_51453,W_bf528323a1ddf0c4,ZONE_BLR_01,2026-08-31,77,3,5591.81,5785.6,0.0,296.0,0.0,Bangalore,Metro,Food_Delivery,Scooter,1.0,294,Full-Time,56.5,28,5591.81,4.99,1,1.0,1,13.2,3.6,30.8,29.542857142857144,19.3,142.71428571428572,1,0,1,1,1,0.2201,1.022,43.64
ORD_51454,W_bf528323a1ddf0c4,ZONE_BLR_01,2026-09-07,71,3,5591.81,5364.24,227.57,361.5,0.0,Bangalore,Metro,Food_Delivery,Scooter,1.0,294,Full-Time,56.5,28,5591.81,4.99,1,1.0,1,8.5,5.1,31.0,30.62857142857143,14.9,128.28571428571428,0,0,0,0,1,0.1153,1.014,39.58
ORD_51455,W_bf528323a1ddf0c4,ZONE_BLR_01,2026-09-14,74,3,5591.81,5609.77,0.0,312.2,0.0,Bangalore,Metro,Food_Delivery,Scooter,1.0,294,Full-Time,56.5,28,5591.81,4.99,1,1.0,1,33.1,9.6,30.8,30.425,13.6,137.5,0,0,0,0,1,0.1776,1.055,43.48
ORD_51456,W_d1e323d965ebbf5b,ZONE_BOM_01,2026-06-22,36,1,2661.3,2767.61,0.0,216.1,0.0,Mumbai,Metro,Food_Delivery,Scooter,1.0,365,Part-Time,23.5,18,2661.3,4.51,1,1.0,0,24.8,11.5,31.1,30.425,15.3,184.0,0,0,0,1,1,0.1938,1.041,43.5
ORD_51457,W_d1e323d965ebbf5b,ZONE_BOM_01,2026-06-29,5,1,2661.3,414.78,2246.52,22.7,0.85,Mumbai,Metro,Food_Delivery,Scooter,1.0,365,Part-Time,23.5,18,2661.3,4.51,1,1.0,0,493.0,136.9,28.6,27.642857142857142,30.3,147.0,0,0,6,0,1,1.0,1.822,79.0
ORD_51458,W_d1e323d965ebbf5b,ZONE_BOM_01,2026-07-06,7,2,2661.3,537.98,2123.32,26.8,0.797,Mumbai,Metro,Food_Delivery,Scooter,1.0,365,Part-Time,23.5,18,2661.3,4.51,1,1.0,0,235.5,131.8,30.2,29.142857142857142,34.6,143.85714285714286,0,0,2,0,1,0.8044,1.392,79.0
ORD_51459,W_d1e323d965ebbf5b,ZONE_BOM_01,2026-07-13,19,3,2661.3,1485.63,1175.67,104.2,0.439,Mumbai,Metro,Food_Delivery,Scooter,1.0,365,Part-Time,23.5,18,2661.3,4.51,1,1.0,0,92.5,33.1,30.6,29.82857142857143,21.8,156.42857142857142,1,0,1,0,1,0.4088,1.154,56.9
ORD_51460,W_d1e323d965ebbf5b,ZONE_BOM_01,2026-07-20,5,1,2661.3,379.99,2281.31,18.9,0.85,Mumbai,Metro,Food_Delivery,Scooter,1.0,365,Part-Time,23.5,18,2661.3,4.51,1,1.0,0,354.8,107.0,29.6,28.74285714285714,34.0,158.42857142857142,0,0,4,0,1,1.0,1.591,79.0
ORD_51461,W_d1e323d965ebbf5b,ZONE_BOM_01,2026-07-27,19,3,2661.3,1493.57,1167.73,83.7,0.449,Mumbai,Metro,Food_Delivery,Scooter,1.0,365,Part-Time,23.5,18,2661.3,4.51,1,1.0,0,120.9,42.9,29.6,28.957142857142856,25.3,151.42857142857142,0,0,0,0,1,0.3856,1.202,58.29
ORD_51462,W_d1e323d965ebbf5b,ZONE_BOM_01,2026-08-03,21,3,2661.3,1630.33,1030.97,113.4,0.399,Mumbai,Metro,Food_Delivery,Scooter,1.0,365,Part-Time,23.5,18,2661.3,4.51,1,1.0,0,76.8,18.7,29.7,29.285714285714285,21.2,139.0,0,0,0,0,1,0.277,1.128,50.42
ORD_51463,W_d1e323d965ebbf5b,ZONE_BOM_01,2026-08-10,27,3,2661.3,2082.93,578.37,130.2,0.249,Mumbai,Metro,Food_Delivery,Scooter,1.0,365,Part-Time,23.5,18,2661.3,4.51,1,1.0,0,96.6,30.6,29.7,28.61428571428572,19.0,142.57142857142858,0,0,0,1,1,0.3243,1.161,53.81
ORD_51464,W_d1e323d965ebbf5b,ZONE_BOM_01,2026-08-17,16,3,2661.3,1271.19,1390.11,69.3,0.508,Mumbai,Metro,Food_Delivery,Scooter,1.0,365,Part-Time,23.5,18,2661.3,4.51,1,1.0,0,61.0,16.7,29.7,29.228571428571428,20.6,146.28571428571428,1,0,1,0,1,0.3303,1.102,51.31
ORD_51465,W_d1e323d965ebbf5b,ZONE_BOM_01,2026-08-24,33,1,2661.3,2539.5,121.8,171.9,0.0,Mumbai,Metro,Food_Delivery,Scooter,1.0,365,Part-Time,23.5,18,2661.3,4.51,1,1.0,0,36.4,7.6,29.6,29.25714285714286,21.1,134.0,1,0,1,1,1,0.2657,1.061,47.0
ORD_51466,W_d1e323d965ebbf5b,ZONE_BOM_01,2026-08-31,34,1,2661.3,2609.18,52.12,189.8,0.0,Mumbai,Metro,Food_Delivery,Scooter,1.0,365,Part-Time,23.5,18,2661.3,4.51,1,1.0,0,61.0,16.1,29.6,29.042857142857144,18.4,158.28571428571428,0,0,0,1,1,0.256,1.102,48.44
ORD_51467,W_d1e323d965ebbf5b,ZONE_BOM_01,2026-09-07,34,1,2661.3,2615.32,45.98,141.2,0.0,Mumbai,Metro,Food_Delivery,Scooter,1.0,365,Part-Time,23.5,18,2661.3,4.51,1,1.0,0,52.9,25.5,30.0,29.071428571428573,15.3,169.57142857142858,0,0,0,0,1,0.2462,1.088,47.46
ORD_51468,W_d1e323d965ebbf5b,ZONE_BOM_01,2026-09-14,34,1,2661.3,2573.23,88.07,190.1,0.0,Mumbai,Metro,Food_Delivery,Scooter,1.0,365,Part-Time,23.5,18,2661.3,4.51,1,1.0,0,23.3,10.3,30.0,29.625,20.1,162.0,0,0,0,0,1,0.1739,1.039,42.69
ORD_51469,W_f1e3f6f876e764f3,ZONE_DEL_01,2026-06-22,75,3,5846.82,5630.32,216.5,354.4,0.0,Delhi_NCR,Metro,E_Commerce,Scooter,1.0,38,Full-Time,54.5,30,5846.82,4.65,1,1.0,1,4.0,1.2,41.9,40.425,14.3,188.25,0,0,0,1,1,0.1502,1.007,40.54
ORD_51470,W_f1e3f6f876e764f3,ZONE_DEL_01,2026-06-29,65,6,5846.82,4943.99,902.83,348.1,0.155,Delhi_NCR,Metro,E_Commerce,Scooter,1.0,38,Full-Time,54.5,30,5846.82,4.65,1,1.0,1,20.0,6.8,41.7,35.84285714285714,14.4,157.71428571428572,0,0,0,0,1,0.1633,1.033,42.06
ORD_51471,W_f1e3f6f876e764f3,ZONE_DEL_01,2026-07-06,17,4,5846.82,1346.42,4500.4,61.6,0.777,Delhi_NCR,Metro,E_Commerce,Scooter,1.0,38,Full-Time,54.5,30,5846.82,4.65,1,1.0,1,122.9,99.8,36.7,32.9,18.9,156.0,1,0,2,0,1,0.5602,1.205,65.8
ORD_51472,W_f1e3f6f876e764f3,ZONE_DEL_01,2026-07-13,76,3,5846.82,5727.8,119.02,323.5,0.0,Delhi_NCR,Metro,E_Commerce,Scooter,1.0,38,Full-Time,54.5,30,5846.82,4.65,1,1.0,1,9.8,3.7,37.4,36.55714285714286,19.6,129.42857142857142,0,0,0,0,1,0.1191,1.016,39.8
ORD_51473,W_f1e3f6f876e764f3,ZONE_DEL_01,2026-07-20,63,6,5846.82,4739.66,1107.16,273.2,0.172,Delhi_NCR,Metro,E_Commerce,Scooter,1.0,38,Full-Time,54.5,30,5846.82,4.65,1,1.0,1,74.3,31.9,33.7,31.8,16.5,132.71428571428572,0,0,0,0,1,0.2667,1.124,49.83
